;nb.erreur;nb.erreur;;;;;;;;;;;;Préparé par:;0;0;;;;MAT.;;;RATIO;;M.-O.;;;ÉQUIP.;;;m2 au sol:;7 863 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;19 797 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;1 (m² au sol);;m2 au sol:;1 (m² au sol);;m2 au sol:;1 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;7 863 (m² au sol);;nb. erreurs;;;;;
;1;;"Code
Disc";Travaux;Lot;Lot;Disc.;Masterformat;;UNIFORMAT;$;;QTÉ.;;;;QTÉ. TOTALE;U.M.;ü;$.unit.mat.;%(+ -);$.total.mat.;Qté./ hre.;Hre.total.requis;$ horaire;%(+ -);$.total.m-o;$ equip;%(+ -);$.total.equip.;P.U.;; $ Total ;A          Qté.;$ unitaire;$ Total;B          Qté.;P.U.;Total;C          Qté.;P.U.;Total;D          Qté.;P.U.;Total;E          Qté.;P.U.;Total;F          Qté.;P.U.;Total;G          Qté.;P.U.;Total;H          Qté.;P.U.;Total;K          Qté.;P.U.;Total;L         Qté.;P.U.;Total;0;;;ok;Disc.;
;;;;;;Lot;Disc.;;;;;Début des lots  -  Inscrire les éléments à estimer ainsi que le lot et discipline appropriée;;;;;;;;;;;;;;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;Disc.;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-16B ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;7,70 ;mlin.;Aire (m2) = ;1,79 ; 13,74   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 2 336,57   ; 14   ; 170   ; 2 337   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 337    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;7,70 ;mlin.;HT éq. (m) = ;5,10 ; 78,54   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 9 424,80   ; 79   ; 120   ; 9 425   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9 425    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 1 374,45   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 3 436,13   ; 1 374   ; 3   ; 3 436   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3 436    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-17B ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;7,60 ;mlin.;Aire (m2) = ;1,79 ; 13,57   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 2 306,22   ; 14   ; 170   ; 2 306   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 306    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;7,60 ;mlin.;HT éq. (m) = ;5,10 ; 77,52   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 9 302,40   ; 78   ; 120   ; 9 302   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9 302    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 1 356,60   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 3 391,50   ; 1 357   ; 3   ; 3 392   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3 392    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-19B ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;9,13 ;mlin.;Aire (m2) = ;1,79 ; 16,29   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 2 768,98   ; 16   ; 170   ; 2 769   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 769    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;9,13 ;mlin.;HT éq. (m) = ;5,10 ; 93,08   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 11 169,00   ; 93   ; 120   ; 11 169   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 11 169    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 1 628,81   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 4 072,03   ; 1 629   ; 3   ; 4 072   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4 072    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-20B ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;8,00 ;mlin.;Aire (m2) = ;1,79 ; 14,28   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 2 427,60   ; 14   ; 170   ; 2 428   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 428    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;8,00 ;mlin.;HT éq. (m) = ;5,10 ; 81,60   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 9 792,00   ; 82   ; 120   ; 9 792   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9 792    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 1 428,00   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 3 570,00   ; 1 428   ; 3   ; 3 570   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3 570    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-21B ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;8,00 ;mlin.;Aire (m2) = ;1,79 ; 14,28   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 2 427,60   ; 14   ; 170   ; 2 428   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 428    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;8,00 ;mlin.;HT éq. (m) = ;5,10 ; 81,60   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 9 792,00   ; 82   ; 120   ; 9 792   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9 792    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 1 428,00   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 3 570,00   ; 1 428   ; 3   ; 3 570   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3 570    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-22B ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;4,80 ;mlin.;Aire (m2) = ;1,79 ; 8,57   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 1 456,56   ; 9   ; 170   ; 1 457   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 457    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;4,80 ;mlin.;HT éq. (m) = ;5,10 ; 48,96   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 5 875,20   ; 49   ; 120   ; 5 875   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 5 875    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 856,80   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 2 142,00   ; 857   ; 3   ; 2 142   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 142    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-23B ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;4,80 ;mlin.;Aire (m2) = ;1,79 ; 8,57   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 1 456,56   ; 9   ; 170   ; 1 457   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 457    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;4,80 ;mlin.;HT éq. (m) = ;5,10 ; 48,96   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 5 875,20   ; 49   ; 120   ; 5 875   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 5 875    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 856,80   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 2 142,00   ; 857   ; 3   ; 2 142   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 142    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Plaques encastrées (mur de refend);;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Plaque encastré pour fixation poutrelle;;;;; 44,00   ; un ;;; 175,00   ;;;;;;;;;; 225,00   ; 225,00   ; 9 900,00   ; 44   ; 225   ; 9 900   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9 900    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;PL encastrées fixation poutres (PL300x600x12 + 6 goujons 200mm);;;;; 12,00   ; un ;;; 175,00   ;;;;;;;;;; 225,00   ; 225,00   ; 2 700,00   ; 12   ; 225   ; 2 700   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 700    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;PL encastrées poutre de transfert (PL400x600x30 + 6 25M );;;;; 32,00   ; un ;;; 100,00   ;;;;;;;;;; 750,00   ; 750,00   ; 24 000,00   ; 32   ; 750   ; 24 000   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 24 000    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Cornières fixation pontage (PL200x200x6 continue);144,00 ;mlin.;19,00 ;kg/m; 2 736,00   ; kg ;;; 2,00   ;;;;;;;;;; 5,00   ; 5,00   ; 13 680,00   ; 2 736   ; 5   ; 13 680   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 13 680    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Cornières fixation pontage (PL encastrées 200x200x12 + 4 goujons 150mm);144,00 ;mlin.;18,33 ;kg/m; 2 640,00   ; kg ;;; 2,00   ;;;;;;;;;; 5,00   ; 5,00   ; 13 200,00   ; 2 640   ; 5   ; 13 200   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 13 200    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Cornières fixation pontage (Goujons150mm à 300c/c );144,00 ;mlin.;0,30 ;esp.; 480,00   ; un ;;; 2,00   ;;;;;;;;;; 5,00   ; 5,00   ; 2 400,00   ; 480   ; 5   ; 2 400   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 400    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
