GlobalId,Name,IfcClass,UniformatDescription,Material
3$pnkcm9bIyNE7ASffe0oR,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
2Nyjp5zFaf5aWvaqfAsBWO,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
0huGdds2XBtoIwb8J6Kr6v,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
0B5OPx7oT9nI9urILoi38N,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
0MjDVKWylu7yg8UIdEHLga,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
3VBKMdmyUaZ7BAy_03aCNy,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
1oNNQ8dHyqpSZ9TAZIoWVk,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
0rIxD3zpTHK1yjzIxPaliJ,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
37zPMsv0GafGDs3B5aj9fq,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
3YsmKXtmqcZN1Ob9jlp61z,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
2NvJAGAxhnyLvdEQu$PaZI,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
1RU5Ku2Qof0tWWlxqvN90R,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcWall,Ossature de mur non porteur,
1KsJT_qopE50mPQWYOxtyu,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcWall,Ossature de mur non porteur,
2iemf$sY5Ct_767otwgge9,Murs : Mur de base : P0X-PARAPET TYPE (BASE TRAPPE),IfcWall,Parapets,
3h57j1Q1yHdNtbabGSuo2Z,Murs : Mur de base : P0X-PARAPET TYPE (BASE TRAPPE),IfcWall,Parapets,
2qDV2EYDRAkR2EhCodK3Px,Murs : Mur de base : P0X-PARAPET TYPE (BASE TRAPPE),IfcWall,Parapets,
2YsIcluPJV8qInRb3GDWHJ,Murs : Mur de base : P0X-PARAPET TYPE (BASE TRAPPE),IfcWall,Parapets,
1VILXdWBCqbuE37Pfsc0Vv,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
1KFmTcafJZzO6ly_fzkrFJ,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
1dwivVcEtoYFVCw8Qmt7SA,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
2Ct$1YAbTR7li9w04L5na6,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
0ieOcw7WeZ2_0XxIW3gvCE,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
01j$3p8VomAC5Tezm1iRhu,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
1wUu3L1UHu1DmzQCtp_VQQ,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
1JDvGhCEOVKV5xlOUnQh1a,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
2MTUDRRidpVLCaIDMbP2ak,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
0hF4FzgeAqROIvQXAFiVl_,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
3IeLqF7wh1d0P52CpVlk6F,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
0kREsCaFlD9G4W6jqYRkaA,Murs : Mur de base : M04_MUR EXTERIEUR_STRUCTURE DE BÉTON,IfcWall,"Étanchéité, isolation et pare-vapeur",
1$yNK$rWCSb3C7$JJMFr3Z,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
2mtZ0ETq4JzNj86qzICUOm,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
0yLwkP05Sr_LBsR8JVeP1n,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
0aYNTUQOCEeKjV$RjYzdbw,Murs : Mur de base : M04_MUR EXTERIEUR_STRUCTURE DE BÉTON,IfcWall,"Étanchéité, isolation et pare-vapeur",
0g5aYyas2BG6_0abrcB1wL,Murs : Mur de base : M04_MUR EXTERIEUR_STRUCTURE DE BÉTON,IfcWall,"Étanchéité, isolation et pare-vapeur",
3Wv9dh9VAfDaS2JWlMyGv6,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
2wRXUrJJ3csgVoIVJSIwIe,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
3V2tNBtegDFD8GTvQSm$nj,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
2GWTR4b$WR0cqTvblDyN8i,Murs : Mur de base : MF01-ISO_102,IfcWall,Isolation de murs de sous-sol,
3c0uVoofgkbAmra048FO0e,Murs : Mur de base : M04_MUR EXTERIEUR_STRUCTURE DE BÉTON,IfcWall,"Étanchéité, isolation et pare-vapeur",
3CrCBpb7JOxr19DEL2oyp1,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
2LM2cpTkZRMXuBErAX5DSY,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
146uNfBp6ouZpHgGRFYPn8,Murs : Mur de base : M02-MUR_EXT_COL_92,IfcWall,Parapets,
2KT9v2a6Lq03ahoaoYNqJw,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
25ylwOo20NqL878PNWemF_,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
1bbiT8zZCeTqgNcOO1jA7f,Murs : Mur de base : M02-MUR_EXT_COL_92,IfcWall,Parapets,
0p8hap4aY18D56oKY1tRXd,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
2FfiPfcgNmk44BLQPfLH1b,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
0LYt6jZ_NFyNisbMXQWado,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
3nL7lyZxgfplCFPGSGoIpl,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
18KxlItlG1OhQHmQasQnIv,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
3cj8D3cQ7qP_T$OPDxCRIR,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
1yByM_EaKe3xeodxP99IHF,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
0hcS3Q2J5lPppOHVcq67Hl,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
3N_yKSQNBjs3hpaIysBf0M,Murs : Mur de base : P01-PARAPET TYPE,IfcWall,Parapets,
098bDBWyXDr7uvVu3zhxEh,Murs : Mur de base : R04_REV EXT_PANNEAUX EN ACIER_METAFOR,IfcWall,Finition extérieure (tous les parements),
27hZCNsHMgrp6Ez8uLoTLV,Murs : Mur de base : R04_REV EXT_PANNEAUX EN ACIER_METAFOR,IfcWall,Finition extérieure (tous les parements),
0vWPQZd8ERJjy4ZVbzOYg9,Murs : Mur de base : R04_REV EXT_PANNEAUX EN ACIER_METAFOR,IfcWall,Finition extérieure (tous les parements),
1jjFzSK89W28M1s$PvqHm_,Murs : Mur de base : R03.1-REV_MET_PLANCHES_HOR_13+25+25,IfcWall,Finition extérieure (tous les parements),
2jGmCH0m669Ap4dKGdE9af,Murs : Mur de base : R03.1-REV_MET_PLANCHES_HOR_13+25+25,IfcWall,Finition extérieure (tous les parements),
3hps7cMQoG7QyFOjqcwfgV,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
2b8BnWpdib0QmyXo0mu2lM,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
0Wn2qbEvHp5teF2wphKSo7,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
07YpCOSnn3iKCpxiTEE3Ex,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
22wntj7DQpFDZBQv9LUKu1,Murs : Mur de base : R03.1-REV_MET_PLANCHES_HOR_13+25+25,IfcWall,Finition extérieure (tous les parements),
37K_YNOFhnitTuRuw65fb_,Murs : Mur de base : R03.1-REV_MET_PLANCHES_HOR_13+25+25,IfcWall,Finition extérieure (tous les parements),
0k$Rc8Od$eeBmjMTE2$f9p,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
3ncKhkBIQA8PBROHWC46CQ,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
0pSnK7NGezrsvrOXW6vfDD,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
39ZqQyMWnGSP1QJ4dAQ_N0,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
3YeHzlaIibPF2rmSUngZSS,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
1etxgrMUvnpUtd4nh9882L,Murs : Mur de base : M01 - ISO_76+76_COL-MET_152_GYP,IfcWall,"Étanchéité, isolation et pare-vapeur",
1jZvY10oafOj_rot63hj1K,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
1S1oRr4QAqHs75vUjgvAle,Murs : Mur de base : 1.6,IfcWall,Cloisons fixes,
32X08m7Tom_IrgbyTzpCmv,Murs : Mur de base : 1.3,IfcWall,Cloisons fixes,
16qB1O7YYN2lfzhvcFZofG,Murs : Mur de base : R05-TRESPA_13+32,IfcWall,Finition extérieure (tous les parements),
1sddyFtCZzxEBr4SlKqS7M,Murs : Mur de base : R01-MAC_90+38_SANS JOINT,IfcWall,Finition extérieure (tous les parements),
3qWaSq8FOIjKhuatfmK_xW,Murs : Mur de base : 1.3,IfcWall,Cloisons fixes,
3UvmPp4TdWZV6rMf0vCS1X,Murs : Mur de base : 1.6,IfcWall,Cloisons fixes,
1N7mJGvx6BrvO5BGg4tBCK,Murs : Mur de base : 1.3_E22,IfcWall,Cloisons fixes,
3D1vpE4QE4L_gBvIycL2jr,Murs : Mur de base : 1.6,IfcWall,Cloisons fixes,
37foICwBr6nvLJO2VsU_f9,Murs : Mur de base : 1.2,IfcWall,Cloisons fixes,
1XuG_xBWlTbD3h3LmWtFAc,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2PTuXOducai3y5$Tfjo3Vl,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1gy2R$0P3C_hMvEWrJuNWr,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1b4lxoD2QzydlnROSAruJ0,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
23WFygUtMm1juTuljfoa4g,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0a79WFpmvbfJnYq$nLVc1W,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0P1pjA9HqlHbb7ATJBfM2A,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2Ba9AHdlIkgSkvATarKGfd,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
161W0P_dGGbj31jnFJ09HR,Murs : Mur de base : M01_MUR_EXT_COL_152:1,IfcOpeningElement,Ossature de mur non porteur,
3oapbKqYr1r9HlkT$JDnZi,Murs : Mur de base : M01_MUR_EXT_COL_152:2,IfcOpeningElement,Ossature de mur non porteur,
2SpB0l0N$nvunN6gHsCUTT,Murs : Mur de base : M01_MUR_EXT_COL_152:3,IfcOpeningElement,Ossature de mur non porteur,
2NaWuc6J$THuezDrhNlMfg,Murs : Mur de base : M01_MUR_EXT_COL_152:4,IfcOpeningElement,Ossature de mur non porteur,
3H8dg1SIitoI7y8H9hTg9Z,Murs : Mur de base : M01_MUR_EXT_COL_152:5,IfcOpeningElement,Ossature de mur non porteur,
3dIEH1Xph1yt_2zDEzFrA7,Murs : Mur de base : M01_MUR_EXT_COL_152:6,IfcOpeningElement,Ossature de mur non porteur,
1dr_M_POWXUOjhfyLNjE_2,Murs : Mur de base : M01_MUR_EXT_COL_152:7,IfcOpeningElement,Ossature de mur non porteur,
31fNfnt7iR5uCtx$bDysZo,Murs : Mur de base : M01_MUR_EXT_COL_152:8,IfcOpeningElement,Ossature de mur non porteur,
2BnZU9IMNQ2r$a5z5ihEoC,Murs : Mur de base : M01_MUR_EXT_COL_152:9,IfcOpeningElement,Ossature de mur non porteur,
2GSUHI5BTb_UMJ1OJSrgvS,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3lVu7pG1w_F2I_qODgoM2S,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1HgoLPAuISgeYrEpN7jsqi,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2haPCCZ72yDuEbqM72qcEI,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1frTLzbIxfVijzoA_VSsIM,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2hPJ2GIT$Mw9r3Jd76WFVj,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3158cXhvumdEp$k5PcHuMX,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3O2YVcEMwEKlnIBcI8ZngR,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1HU3yAP4KM25ke7AfeY5Nd,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3Rn1lI2NLPi54txkhGGPKv,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1AbZZGhP6SGSlzrvOA4Hmd,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0ZJFK0CBrncPgbt90sX3UJ,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3h2ygGjtWe8rO76vb1BgTF,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1i8Pn1IPjoJpdil7pHOQQN,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1k_CnCgWgT$GOlTxkmCzBO,Murs : Mur de base : M02_MUR_EXT_COL_152:1,IfcOpeningElement,Ossature de mur non porteur,
33kHoyCFoydaqMWRMzMiY5,Murs : Mur de base : M02_MUR_EXT_COL_152:2,IfcOpeningElement,Ossature de mur non porteur,
1Gwk7EFyJLWSxVotJeT9pC,Murs : Mur de base : M02_MUR_EXT_COL_152:3,IfcOpeningElement,Ossature de mur non porteur,
1RGdaX9t6aU5UeQfw2aWL8,Murs : Mur de base : M02_MUR_EXT_COL_152:4,IfcOpeningElement,Ossature de mur non porteur,
3Qog4zsUzXk9LdtuhGIgq8,Murs : Mur de base : M02_MUR_EXT_COL_152:5,IfcOpeningElement,Ossature de mur non porteur,
1aVR2$KP7WKhVSjtUP_FW8,Murs : Mur de base : M02_MUR_EXT_COL_152:6,IfcOpeningElement,Ossature de mur non porteur,
1dNdoQS$cbPOCyKmgMVaC$,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0aQPxTCZTZrWm14Nv3IH6O,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2MWVRvWvCjKt__W47Jko1I,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
33g9Hrjp0IyHwFl3Dfc1fH,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0uB1a8xS6mdjLdxlTj6r9c,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
32eGE2wLyy3r0ajCaDJEIS,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3iDYzynRs$mq7sZmeOzpXF,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1vXJ_vWiG4aat7UW$EyKoa,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3psJWsM1eWEN6YPwKxn3Wp,Murs : Mur de base : M01_MUR_EXT_COL_152:1,IfcOpeningElement,Ossature de mur non porteur,
3dOPU9HALFrj6whdPRYzio,Murs : Mur de base : M01_MUR_EXT_COL_152:2,IfcOpeningElement,Ossature de mur non porteur,
3C13K2IzFky42JBGXllqwd,Murs : Mur de base : M01_MUR_EXT_COL_152:3,IfcOpeningElement,Ossature de mur non porteur,
0oaFePICi8wiXzt956Gkk0,Murs : Mur de base : M01_MUR_EXT_COL_152:4,IfcOpeningElement,Ossature de mur non porteur,
3CttWWgVmnfHbOIz2g7oFJ,Murs : Mur de base : M01_MUR_EXT_COL_152:5,IfcOpeningElement,Ossature de mur non porteur,
3Fl994Z6HgrSq4X2lRGZgj,Murs : Mur de base : M01_MUR_EXT_COL_152:6,IfcOpeningElement,Ossature de mur non porteur,
3HFZY4_RTsRqLwPbVl4AIE,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
29a$HgqcgBYsp2yKtM1oXd,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
22MXDtgoJzl5LtkaqmdBM7,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
02UvVx3kkHgWljGR5Rrigk,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2Vjh0Uq7RdSj8f_eAUout0,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2xphHgy$sMbACc6S0NoKUr,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1ctgJF7rZ7tiCXXz6c2ovv,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2jvZS0UgkPvOF7CzTBoe$Z,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2JsyDCqea2EA_uT9lQuMmb,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1Vg_zCabmkgsipsFrKESJi,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2YfWVEbKDZKBhL9kIdblFG,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3uttddLZ7rjUGs88izTIwj,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0wjNuNNqteSVnAQ0WlstnW,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0K0m2$YT_1waClcortySR8,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2k$VkWSo6V0MRjyYV0hfvJ,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0LPWvuwHWSIQJa96S9jxSC,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2FzyoDO8eF_Bx6lBx7f7$E,Murs : Mur de base : M01_MUR_EXT_COL_152:1,IfcOpeningElement,Ossature de mur non porteur,
2ZOr0VJ76O0t03jZxhVJGY,Murs : Mur de base : M01_MUR_EXT_COL_152:2,IfcOpeningElement,Ossature de mur non porteur,
3_X2Q8PrbtR83wSvNEr5pH,Murs : Mur de base : M01_MUR_EXT_COL_152:3,IfcOpeningElement,Ossature de mur non porteur,
1LLwhqHrWfuUa5EATh9Bkc,Murs : Mur de base : M01_MUR_EXT_COL_152:4,IfcOpeningElement,Ossature de mur non porteur,
3GX338u3rMt7MgG_rFzDCM,Murs : Mur de base : M01_MUR_EXT_COL_152:5,IfcOpeningElement,Ossature de mur non porteur,
17CJcYsedc8ALB9ifsBoUA,Murs : Mur de base : M01_MUR_EXT_COL_152:6,IfcOpeningElement,Ossature de mur non porteur,
3Q8Kyl6cMxifxYbgBKsZwp,Murs : Mur de base : M01_MUR_EXT_COL_152:7,IfcOpeningElement,Ossature de mur non porteur,
0u1$B1B80Syy7k3I1UGq1X,Murs : Mur de base : M01_MUR_EXT_COL_152:8,IfcOpeningElement,Ossature de mur non porteur,
193q67ngJrv9xrh0sqKFBU,Murs : Mur de base : M01_MUR_EXT_COL_152:9,IfcOpeningElement,Ossature de mur non porteur,
2TJ4cbtv5A9X8E7jh2KpG7,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0L7yrvmkwmz2BBSi9hklbB,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3jGnneRrPY0roAR0trVaum,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1h$im4O6a$JvhgZzac2HDw,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
16wEQQAo9qzXDi5tfy0paI,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3y8DFu067Fj3xPyThChbjy,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1gSpljCinOLptVqseV22Qq,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0a0j2tgs0wALfqIUaX_CA0,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3_LFz3dXYeeqNzH$IEX7ml,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0A_knmFv3qJolcoWC$vpHr,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
12XtR8F17Co0T7B3oBxMsv,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3JuLSb9Z7WHTf1xz3_7_23,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0fDwjoR5vi86BntfP8LiYF,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0dT1dRgufoUH2EMCM0s0w0,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1YYNGsbCejvRCsqYs1FfRk,Murs : Mur de base : M01_MUR_EXT_COL_152:1,IfcOpeningElement,Ossature de mur non porteur,
1V6d5veHcwygL$Unr9w4Ns,Murs : Mur de base : M01_MUR_EXT_COL_152:2,IfcOpeningElement,Ossature de mur non porteur,
3QWzEriNs9u74KWmXQA14n,Murs : Mur de base : M01_MUR_EXT_COL_152:3,IfcOpeningElement,Ossature de mur non porteur,
1INo38fPRe$4zBbIwjbsJ_,Murs : Mur de base : M01_MUR_EXT_COL_152:4,IfcOpeningElement,Ossature de mur non porteur,
33fvaPMSXuzXV5NiWEDORS,Murs : Mur de base : M01_MUR_EXT_COL_152:5,IfcOpeningElement,Ossature de mur non porteur,
2li7FiaJAJbRwEvt8fkMtb,Murs : Mur de base : M01_MUR_EXT_COL_152:6,IfcOpeningElement,Ossature de mur non porteur,
00r7HrDa2kcqMOFCFt0ZSU,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0lM0JHhwpsGamUvN9zF6pv,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3VAuTWYzcYclJ$DarU4a5d,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0U2HHDJnrjWp5qowmCUpV2,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
3IFPwyUNDAr$iSwuFyTUwj,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1FQ7UtHwEFkLVPmHneZa87,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
25g6w9Ek2DsZfbI2T4M0xw,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1ztjwUxrax$Ie$uAgvLwaF,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2VO2sFttga6tUB9tJ9pDCw,Murs : Mur de base : M01_MUR_EXT_COL_152:1,IfcOpeningElement,Ossature de mur non porteur,
0A12s8f_ZT9CkqPNODVV43,Murs : Mur de base : M01_MUR_EXT_COL_152:2,IfcOpeningElement,Ossature de mur non porteur,
3pd6S6Cyu6Aa7B41iR$a_q,Murs : Mur de base : M01_MUR_EXT_COL_152:3,IfcOpeningElement,Ossature de mur non porteur,
1q38mi1x3naRAmLBbZR7p_,Murs : Mur de base : M01_MUR_EXT_COL_152:4,IfcOpeningElement,Ossature de mur non porteur,
2625Z9zo5q6THX0ActmATj,Murs : Mur de base : M01_MUR_EXT_COL_152:5,IfcOpeningElement,Ossature de mur non porteur,
1B$lscKBQHLgy6yZdtQSYV,Murs : Mur de base : M01_MUR_EXT_COL_152:6,IfcOpeningElement,Ossature de mur non porteur,
3IIVj$hn1iQKZWHzOHfAwB,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2h6A0XwjHPfXSOxE22NSr7,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2xiIqq0JJTczaRPOSFE2TK,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1xNFQqoh5fjuzHAhHT1tCW,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
